Pin,MC,TYPE,Parameter,Channel,SubChannel,Partition,Nibble,FieldName,Register,Field,Size,Base,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M3,CC,-,-,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M3_B_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M3_B_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M3_B_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M3_B_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M3_B_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M3_B_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M3_B_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M3,CC,-,-,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M3_B_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M4_A_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M4_A_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M4_A_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M4_A_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M4_A_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M4_A_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M4_A_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M4_A_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M4_A_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M4_A_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M4_A_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M4_A_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M4_B_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M4_B_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M4_B_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M4_B_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M4_B_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M4_B_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M4_B_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M4_B_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M4_B_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M4_B_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M4_B_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M4,CC,-,-,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M4_B_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M5_A_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M5_A_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M5_A_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M5_A_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M5_A_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M5_A_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M5_A_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M5_A_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M5_A_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M5_A_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M5_A_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M5_A_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M5_B_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M5_B_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M5_B_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M5_B_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M5_B_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M5_B_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M5_B_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M5_B_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M5_B_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M5_B_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M5_B_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M5,CC,-,-,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M5_B_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M6_A_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M6_A_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M6_A_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M6_A_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M6_A_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M6_A_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M6_A_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M6_A_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M6_A_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M6_A_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M6_A_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M6_A_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M6_B_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M6_B_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M6_B_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M6_B_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M6_B_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M6_B_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M6_B_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M6_B_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M6_B_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M6_B_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M6_B_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M6,CC,-,-,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M6_B_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M7_A_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M7_A_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M7_A_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M7_A_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M7_A_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M7_A_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M7_A_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M7_A_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M7_A_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M7_A_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M7_A_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M7_A_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M7_B_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M7_B_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M7_B_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M7_B_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M7_B_4_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M7_B_5_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M7_B_6_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M7_B_7_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M7_B_8_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M7_B_9_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M7_B_10_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M7,CC,-,-,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M7_B_11_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CC,RXDQSCODECC
TDO,M0,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[0],M0_x_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[1],M0_x_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[2],M0_x_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M0,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[3],M0_x_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[0],M1_x_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[1],M1_x_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[2],M1_x_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M1,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[3],M1_x_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[0],M2_x_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[1],M2_x_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[2],M2_x_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M2,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[3],M2_x_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[0],M3_x_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[1],M3_x_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[2],M3_x_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M3,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[3],M3_x_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[0],M4_x_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[1],M4_x_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,2,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[2],M4_x_2_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M4,CLK,-,-,x,3,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[3],M4_x_3_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M5,CLK,-,-,x,0,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[0],M5_x_0_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
TDO,M5,CLK,-,-,x,1,x,sa_voc_idac_vctrl,ddrclk_ctl0_bit[1],M5_x_1_x_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_CLK,RXDQSCODECLK
